business_unit	facility	year	month	monthnum	volume	metric_1	metric_2
busunit_1	facility_723	2014	August	8	129505	0.89921	0.89867
busunit_1	facility_723	2014	September	9	130197	0.89924	0.89853
busunit_1	facility_723	2014	October	10	130481	0.89913	0.89775
busunit_1	facility_725	2012	January	1	483062	0.89855	0.89817
busunit_1	facility_725	2012	February	2	431285	0.89872	0.89819
busunit_1	facility_725	2012	March	3	423229	0.89864	0.89809
busunit_1	facility_725	2012	April	4	390230	0.89849	0.89813
busunit_1	facility_725	2012	May	5	403143	0.89869	0.89853
busunit_1	facility_725	2012	June	6	392874	0.89838	0.89835
busunit_1	facility_725	2012	July	7	500973	0.89858	0.89881
busunit_1	facility_725	2012	August	8	591764	0.89844	0.89836
busunit_1	facility_725	2012	September	9	387303	0.89766	0.89804
busunit_1	facility_725	2012	October	10	459758	0.89807	0.89811
busunit_1	facility_725	2012	November	11	405511	0.89841	0.89849
busunit_1	facility_725	2012	December	12	364216	0.89801	0.89815
busunit_1	facility_725	2013	January	1	496363	0.89831	0.89825
busunit_1	facility_725	2013	February	2	408936	0.89852	0.89824
busunit_1	facility_725	2013	March	3	404442	0.89882	0.89825
busunit_1	facility_725	2013	April	4	428532	0.89857	0.89822
busunit_1	facility_725	2013	May	5	414983	0.89873	0.89828
busunit_1	facility_725	2013	June	6	380213	0.89874	0.89838
busunit_1	facility_725	2013	July	7	445162	0.89862	0.89834
busunit_1	facility_725	2013	August	8	502215	0.89838	0.89843
busunit_1	facility_725	2013	September	9	430957	0.89771	0.89801
busunit_1	facility_725	2013	October	10	474698	0.89833	0.89797
busunit_1	facility_725	2013	November	11	400534	0.89824	0.89818
busunit_1	facility_725	2013	December	12	403768	0.89835	0.89789
busunit_1	facility_725	2014	January	1	482107	0.89853	0.89825
busunit_1	facility_725	2014	February	2	416318	0.89834	0.89795
busunit_1	facility_725	2014	March	3	432668	0.89831	0.89795
busunit_1	facility_725	2014	April	4	438335	0.89850	0.89807
busunit_1	facility_725	2014	May	5	400651	0.89862	0.89830
busunit_1	facility_725	2014	June	6	406182	0.89846	0.89836
busunit_1	facility_725	2014	July	7	450241	0.89832	0.89819
busunit_1	facility_725	2014	August	8	465958	0.89840	0.89841
busunit_1	facility_725	2014	September	9	428307	0.89793	0.89791
busunit_1	facility_725	2014	October	10	445700	0.89819	0.89798
busunit_1	facility_727	2012	January	1	342678	0.89839	0.89855
busunit_1	facility_727	2012	February	2	302227	0.89841	0.89846
busunit_1	facility_727	2012	March	3	307032	0.89836	0.89840
busunit_1	facility_727	2012	April	4	298123	0.89857	0.89836
busunit_1	facility_727	2012	May	5	317323	0.89853	0.89821
busunit_1	facility_727	2012	June	6	293455	0.89861	0.89844
busunit_1	facility_727	2012	July	7	304341	0.89861	0.89841
busunit_1	facility_727	2012	August	8	365066	0.89837	0.89823
busunit_1	facility_727	2012	September	9	308210	0.89791	0.89809
busunit_1	facility_727	2012	October	10	339948	0.89804	0.89815
busunit_1	facility_727	2012	November	11	293577	0.89853	0.89850
busunit_1	facility_727	2012	December	12	261126	0.89837	0.89844
busunit_1	facility_727	2013	January	1	382277	0.89832	0.89849
busunit_1	facility_727	2013	February	2	307397	0.89852	0.89815
busunit_1	facility_727	2013	March	3	294998	0.89878	0.89791
busunit_1	facility_727	2013	April	4	328785	0.89857	0.89852
busunit_1	facility_727	2013	May	5	320619	0.89861	0.89827
busunit_1	facility_727	2013	June	6	285227	0.89870	0.89818
busunit_1	facility_727	2013	July	7	330762	0.89889	0.89805
busunit_1	facility_727	2013	August	8	381008	0.89871	0.89821
busunit_1	facility_727	2013	September	9	332223	0.89859	0.89808
busunit_1	facility_727	2013	October	10	346763	0.89855	0.89785
busunit_1	facility_727	2013	November	11	282037	0.89856	0.89845
busunit_1	facility_727	2013	December	12	287267	0.89868	0.89856
busunit_1	facility_727	2014	January	1	385690	0.89876	0.89846
busunit_1	facility_727	2014	February	2	323422	0.89843	0.89830
busunit_1	facility_727	2014	March	3	320483	0.89851	0.89811
busunit_1	facility_727	2014	April	4	335781	0.89851	0.89795
busunit_1	facility_727	2014	May	5	321491	0.89872	0.89836
busunit_1	facility_727	2014	June	6	314636	0.89813	0.89811
busunit_1	facility_727	2014	July	7	359269	0.89855	0.89855
busunit_1	facility_727	2014	August	8	362717	0.89837	0.89790
busunit_1	facility_727	2014	September	9	344481	0.89818	0.89783
busunit_1	facility_727	2014	October	10	345675	0.89827	0.89753
busunit_1	facility_729	2012	January	1	101275	0.89905	0.89915
busunit_1	facility_729	2012	February	2	89536	0.89896	0.89908
busunit_1	facility_729	2012	March	3	90603	0.89903	0.89901
busunit_1	facility_729	2012	April	4	86558	0.89874	0.89898
busunit_1	facility_729	2012	May	5	90552	0.89864	0.89883
busunit_1	facility_729	2012	June	6	82830	0.89906	0.89912
busunit_1	facility_729	2012	July	7	86450	0.89873	0.89868
busunit_1	facility_729	2012	August	8	98608	0.89895	0.89866
busunit_1	facility_729	2012	September	9	79197	0.89932	0.89885
busunit_1	facility_729	2012	October	10	91747	0.89888	0.89882
busunit_1	facility_729	2012	November	11	83814	0.89912	0.89889
busunit_1	facility_729	2012	December	12	76040	0.89865	0.89871
busunit_1	facility_729	2013	January	1	103906	0.89900	0.89860
busunit_1	facility_729	2013	February	2	85504	0.89903	0.89892
busunit_1	facility_729	2013	March	3	85218	0.89894	0.89934
busunit_1	facility_729	2013	April	4	95803	0.89935	0.89916
busunit_1	facility_729	2013	May	5	92707	0.89918	0.89900
busunit_1	facility_729	2013	June	6	82177	0.89869	0.89925
busunit_1	facility_729	2013	July	7	97000	0.89902	0.89879
busunit_1	facility_729	2013	August	8	103096	0.89922	0.89895
busunit_1	facility_729	2013	September	9	92523	0.89860	0.89870
busunit_1	facility_729	2013	October	10	98586	0.89876	0.89863
busunit_1	facility_729	2013	November	11	83949	0.89888	0.89817
busunit_1	facility_729	2013	December	12	87953	0.89882	0.89898
busunit_1	facility_729	2014	January	1	109760	0.89873	0.89886
busunit_1	facility_729	2014	February	2	93205	0.89884	0.89876
busunit_1	facility_729	2014	March	3	103520	0.89895	0.89891
busunit_1	facility_729	2014	April	4	113975	0.89893	0.89889
busunit_1	facility_729	2014	May	5	109314	0.89906	0.89916
busunit_1	facility_729	2014	June	6	108647	0.89853	0.89904
busunit_1	facility_729	2014	July	7	122087	0.89886	0.89906
busunit_1	facility_729	2014	August	8	119029	0.89887	0.89918
busunit_1	facility_729	2014	September	9	111800	0.89866	0.89874
busunit_1	facility_729	2014	October	10	113057	0.89854	0.89897
busunit_1	facility_737	2012	January	1	104405	0.89893	0.89921
busunit_1	facility_737	2012	February	2	92488	0.89910	0.89914
busunit_1	facility_737	2012	March	3	89980	0.89891	0.89882
busunit_1	facility_737	2012	April	4	84906	0.89903	0.89909
busunit_1	facility_737	2012	May	5	89148	0.89894	0.89925
busunit_1	facility_737	2012	June	6	82815	0.89917	0.89907
busunit_1	facility_737	2012	July	7	88794	0.89890	0.89926
busunit_1	facility_737	2012	August	8	105491	0.89911	0.89915
busunit_1	facility_737	2012	September	9	83270	0.89885	0.89890
busunit_1	facility_737	2012	October	10	96035	0.89891	0.89904
busunit_1	facility_737	2012	November	11	88636	0.89926	0.89914
busunit_1	facility_737	2012	December	12	76342	0.89870	0.89911
busunit_1	facility_737	2013	January	1	110290	0.89888	0.89917
busunit_1	facility_737	2013	February	2	85024	0.89900	0.89910
busunit_1	facility_737	2013	March	3	85529	0.89932	0.89887
busunit_1	facility_737	2013	April	4	88086	0.89915	0.89922
busunit_1	facility_737	2013	May	5	85366	0.89878	0.89918
busunit_1	facility_737	2013	June	6	76570	0.89871	0.89918
busunit_1	facility_737	2013	July	7	100835	0.89907	0.89919
busunit_1	facility_737	2013	August	8	120210	0.89879	0.89901
busunit_1	facility_737	2013	September	9	103650	0.89875	0.89884
busunit_1	facility_737	2013	October	10	113871	0.89867	0.89881
busunit_1	facility_737	2013	November	11	98603	0.89717	0.89894
busunit_1	facility_737	2013	December	12	84296	0.89809	0.89885
busunit_1	facility_737	2014	January	1	111293	0.89878	0.89918
busunit_1	facility_737	2014	February	2	93470	0.89877	0.89886
busunit_1	facility_737	2014	March	3	96809	0.89885	0.89894
busunit_1	facility_737	2014	April	4	98989	0.89903	0.89839
busunit_1	facility_737	2014	May	5	95551	0.89846	0.89888
busunit_1	facility_737	2014	June	6	93017	0.89898	0.89874
busunit_1	facility_737	2014	July	7	107455	0.89892	0.89860
busunit_1	facility_737	2014	August	8	106571	0.89886	0.89870
busunit_1	facility_737	2014	September	9	102449	0.89867	0.89836
busunit_1	facility_737	2014	October	10	108051	0.89824	0.89906
busunit_1	facility_743	2012	January	1	216478	0.89841	0.89877
busunit_1	facility_743	2012	February	2	189576	0.89813	0.89868
busunit_1	facility_743	2012	March	3	208329	0.89843	0.89858
busunit_1	facility_743	2012	April	4	199121	0.89809	0.89865
busunit_1	facility_743	2012	May	5	207623	0.89839	0.89875
busunit_1	facility_743	2012	June	6	198076	0.89838	0.89888
busunit_1	facility_743	2012	July	7	194461	0.89826	0.89843
busunit_1	facility_743	2012	August	8	223639	0.89796	0.89832
busunit_1	facility_743	2012	September	9	199075	0.89806	0.89823
busunit_1	facility_743	2012	October	10	226043	0.89810	0.89835
busunit_1	facility_743	2012	November	11	190664	0.89821	0.89871
busunit_1	facility_743	2012	December	12	169551	0.89829	0.89869
busunit_1	facility_743	2013	January	1	248236	0.89828	0.89883
busunit_1	facility_743	2013	February	2	194451	0.89803	0.89850
busunit_1	facility_743	2013	March	3	187335	0.89857	0.89835
busunit_1	facility_743	2013	April	4	210287	0.89814	0.89868
busunit_1	facility_743	2013	May	5	202414	0.89865	0.89861
busunit_1	facility_743	2013	June	6	187611	0.89840	0.89853
busunit_1	facility_743	2013	July	7	211397	0.89819	0.89854
busunit_1	facility_743	2013	August	8	238333	0.89822	0.89861
busunit_1	facility_743	2013	September	9	212564	0.89835	0.89870
busunit_1	facility_743	2013	October	10	224093	0.89784	0.89842
busunit_1	facility_743	2013	November	11	175131	0.89796	0.89862
busunit_1	facility_743	2013	December	12	177864	0.89841	0.89877
busunit_1	facility_743	2014	January	1	225890	0.89846	0.89881
busunit_1	facility_743	2014	February	2	204938	0.89856	0.89839
busunit_1	facility_743	2014	March	3	196656	0.89829	0.89844
busunit_1	facility_743	2014	April	4	206803	0.89810	0.89831
busunit_1	facility_743	2014	May	5	189341	0.89823	0.89837
busunit_1	facility_743	2014	June	6	190934	0.89824	0.89858
busunit_1	facility_743	2014	July	7	212422	0.89815	0.89834
busunit_1	facility_743	2014	August	8	212995	0.89818	0.89836
busunit_1	facility_743	2014	September	9	209702	0.89778	0.89826
busunit_1	facility_743	2014	October	10	209079	0.89779	0.89824
busunit_1	facility_747	2012	January	1	374239	0.89866	0.89895
busunit_1	facility_747	2012	February	2	327820	0.89859	0.89870
busunit_1	facility_747	2012	March	3	344364	0.89883	0.89873
busunit_1	facility_747	2012	April	4	317274	0.89880	0.89864
busunit_1	facility_747	2012	May	5	340802	0.89883	0.89866
busunit_1	facility_747	2012	June	6	314073	0.89860	0.89862
busunit_1	facility_747	2012	July	7	314993	0.89856	0.89869
busunit_1	facility_747	2012	August	8	377764	0.89846	0.89884
busunit_1	facility_747	2012	September	9	309302	0.89921	0.89885
busunit_1	facility_747	2012	October	10	342975	0.89874	0.89876
busunit_1	facility_747	2012	November	11	303333	0.89877	0.89873
busunit_1	facility_747	2012	December	12	274440	0.89854	0.89874
busunit_1	facility_747	2013	January	1	379058	0.89855	0.89874
busunit_1	facility_747	2013	February	2	299592	0.89867	0.89853
busunit_1	facility_747	2013	March	3	313228	0.89888	0.89883
busunit_1	facility_747	2013	April	4	330403	0.89887	0.89893
busunit_1	facility_747	2013	May	5	335177	0.89893	0.89900
busunit_1	facility_747	2013	June	6	296557	0.89880	0.89891
busunit_1	facility_747	2013	July	7	322758	0.89885	0.89900
busunit_1	facility_747	2013	August	8	373601	0.89903	0.89906
busunit_1	facility_747	2013	September	9	331793	0.89865	0.89895
busunit_1	facility_747	2013	October	10	352516	0.89883	0.89898
busunit_1	facility_747	2013	November	11	286213	0.89873	0.89887
busunit_1	facility_747	2013	December	12	303888	0.89894	0.89885
busunit_1	facility_747	2014	January	1	388120	0.89880	0.89907
busunit_1	facility_747	2014	February	2	325647	0.89876	0.89877
busunit_1	facility_747	2014	March	3	349762	0.89897	0.89878
busunit_1	facility_747	2014	April	4	397373	0.89894	0.89887
busunit_1	facility_747	2014	May	5	384492	0.89890	0.89896
busunit_1	facility_747	2014	June	6	389701	0.89870	0.89885
busunit_1	facility_747	2014	July	7	406653	0.89864	0.89897
busunit_1	facility_747	2014	August	8	418655	0.89856	0.89904
busunit_1	facility_747	2014	September	9	410020	0.89851	0.89886
busunit_1	facility_747	2014	October	10	414090	0.89851	0.89888
busunit_1	facility_748	2012	January	1	85617	0.89858	0.89925
busunit_1	facility_748	2012	February	2	74664	0.89865	0.89913
busunit_1	facility_748	2012	March	3	76480	0.89907	0.89914
busunit_1	facility_748	2012	April	4	71540	0.89895	0.89930
busunit_1	facility_748	2012	May	5	72364	0.89917	0.89924
busunit_1	facility_748	2012	June	6	69494	0.89911	0.89931
busunit_1	facility_748	2012	July	7	69350	0.89922	0.89911
busunit_1	facility_748	2012	August	8	81492	0.89891	0.89935
busunit_1	facility_748	2012	September	9	70024	0.89899	0.89941
busunit_1	facility_748	2012	October	10	77744	0.89937	0.89883
busunit_1	facility_748	2012	November	11	71400	0.89891	0.89914
busunit_1	facility_748	2012	December	12	67357	0.89893	0.89923
busunit_1	facility_748	2013	January	1	87414	0.89909	0.89927
busunit_1	facility_748	2013	February	2	69717	0.89895	0.89928
busunit_1	facility_748	2013	March	3	68212	0.89912	0.89886
busunit_1	facility_748	2013	April	4	72947	0.89925	0.89899
busunit_1	facility_748	2013	May	5	70818	0.89887	0.89920
busunit_1	facility_748	2013	June	6	64941	0.89934	0.89912
busunit_1	facility_748	2013	July	7	71458	0.89887	0.89894
busunit_1	facility_748	2013	August	8	79834	0.89915	0.89919
busunit_1	facility_748	2013	September	9	71126	0.89883	0.89904
busunit_1	facility_748	2013	October	10	78206	0.89896	0.89904
busunit_1	facility_748	2013	November	11	64703	0.89943	0.89932
busunit_1	facility_748	2013	December	12	72088	0.89892	0.89911
busunit_1	facility_748	2014	January	1	83866	0.89920	0.89905
busunit_1	facility_748	2014	February	2	67816	0.89897	0.89925
busunit_1	facility_748	2014	March	3	70779	0.89922	0.89891
busunit_1	facility_748	2014	April	4	70774	0.89898	0.89861
busunit_1	facility_748	2014	May	5	65854	0.89903	0.89912
busunit_1	facility_748	2014	June	6	68999	0.89926	0.89874
busunit_1	facility_748	2014	July	7	73644	0.89939	0.89909
busunit_1	facility_748	2014	August	8	75715	0.89935	0.89929
busunit_1	facility_748	2014	September	9	72749	0.89904	0.89900
busunit_1	facility_748	2014	October	10	69766	0.89894	0.89911
busunit_1	facility_751	2012	January	1	177050	0.89814	0.89864
busunit_1	facility_751	2012	February	2	151778	0.89750	0.89828
busunit_1	facility_751	2012	March	3	154875	0.89790	0.89881
busunit_1	facility_751	2012	April	4	142425	0.89811	0.89852
busunit_1	facility_751	2012	May	5	148821	0.89809	0.89849
busunit_1	facility_751	2012	June	6	139329	0.89783	0.89860
busunit_1	facility_751	2012	July	7	141881	0.89732	0.89867
busunit_1	facility_751	2012	August	8	172283	0.89793	0.89875
busunit_1	facility_751	2012	September	9	143581	0.89836	0.89831
busunit_1	facility_751	2012	October	10	165208	0.89767	0.89894
busunit_1	facility_751	2012	November	11	144880	0.89759	0.89841
busunit_1	facility_751	2012	December	12	133215	0.89687	0.89869
busunit_1	facility_751	2013	January	1	178573	0.89775	0.89874
busunit_1	facility_751	2013	February	2	138076	0.89820	0.89825
busunit_1	facility_751	2013	March	3	138664	0.89795	0.89854
busunit_1	facility_751	2013	April	4	144601	0.89793	0.89842
busunit_1	facility_751	2013	May	5	140761	0.89822	0.89829
busunit_1	facility_751	2013	June	6	125399	0.89787	0.89813
busunit_1	facility_751	2013	July	7	145948	0.89791	0.89855
busunit_1	facility_751	2013	August	8	165112	0.89825	0.89853
busunit_1	facility_751	2013	September	9	138944	0.89821	0.89853
busunit_1	facility_751	2013	October	10	152867	0.89766	0.89866
busunit_1	facility_751	2013	November	11	130138	0.89829	0.89902
busunit_1	facility_751	2013	December	12	139560	0.89900	0.89882
busunit_1	facility_751	2014	January	1	169720	0.89783	0.89896
busunit_1	facility_751	2014	February	2	141967	0.89822	0.89836
busunit_1	facility_751	2014	March	3	145948	0.89762	0.89823
busunit_1	facility_751	2014	April	4	148995	0.89899	0.89854
busunit_1	facility_751	2014	May	5	136921	0.89849	0.89900
busunit_1	facility_751	2014	June	6	134758	0.89867	0.89852
busunit_1	facility_751	2014	July	7	155258	0.89890	0.89890
busunit_1	facility_751	2014	August	8	155549	0.89924	0.89909
busunit_1	facility_751	2014	September	9	141121	0.89849	0.89829
busunit_1	facility_751	2014	October	10	146589	0.89829	0.89872
